text,label
when,0
one,1
of,1
the,0
stars,0
compact,0
object,1
accretes,1
matter,0
from,0
another,1
regular,0
star,0
The,0
presence,0
of,1
an,1
ordinary,1
star,0
in,1
such,0
a,1
system,0
provides,0
an,1
opportunity,1
for,0
studying,0
the,0
central,0
object,1
and,1
to,0
determine,0
if,1
it,1
might,0
be,0
a,1
black,0
hole,0
186,0
,0
,0
If,1
such,0
a,1
system,0
emits,1
signals,0
that,0
can,0
be,0
directly,0
traced,0
back,0
to,0
the,0
compact,0
object,1
it,1
cannot,0
be,0
a,1
black,0
hole,0
The,0
absence,1
of,1
such,0
a,1
signal,0
does,0
however,0
not,0
exclude,1
the,0
possibility,0
that,0
the,0
compact,0
object,1
is,1
a,1
neutron,0
star,0
By,0
studying,0
the,0
companion,0
star,0
it,1
is,1
often,1
possible,0
to,0
obtain,1
the,0
orbital,1
parameters,0
of,1
the,0
system,0
and,1
to,0
obtain,1
an,1
estimate,1
for,0
the,0
mass,0
of,1
the,0
compact,0
object,1
If,1
this,0
is,1
much,0
larger,0
than,0
the,0
Tolman,0
Oppenheimer,1
Volkoff,0
limit,0
the,0
maximum,0
mass,0
a,1
star,0
can,0
have,0
without,0
collapsing,0
then,0
the,0
object,1
cannot,0
be,0
a,1
neutron,0
star,0
and,1
is,1
generally,0
expected,1
to,0
be,0
a,1
black,0
hole,0
186,0
,0
,0
The,0
first,0
strong,0
candidate,0
for,0
a,1
black,0
hole,0
Cygnus,0
X,0
1,0
was,0
discovered,0
in,1
this,0
way,0
by,0
Charles,0
Thomas,0
Bolton,0
190,0
Louise,0
Webster,0
and,1
Paul,0
Murdin,0
191,0
in,1
1972,0
192,0
193,0
Some,0
doubt,0
remained,0
due,0
to,0
the,0
uncertainties,1
that,0
result,0
from,0
the,0
companion,0
star,0
being,0
much,0
heavier,0
than,0
the,0
candidate,0
black,0
hole,0
Currently,0
better,0
candidates,0
for,0
black,0
holes,0
are,1
found,0
in,1
a,1
class,0
of,1
X,0
ray,0
binaries,0
called,0
soft,0
X,0
ray,0
transients,0
In,1
this,0
class,0
of,1
system,0
the,0
companion,0
star,0
is,1
of,1
relatively,0
low,0
mass,0
allowing,1
for,0
more,0
accurate,1
estimates,1
of,1
the,0
black,0
hole,0
mass,0
These,0
systems,0
actively,1
emit,1
X,0
rays,0
for,0
only,1
several,0
months,0
once,1
every,1
10,0
50,0
years,0
During,0
the,0
period,0
of,1
low,0
X,0
ray,0
emission,1
called,0
quiescence,0
the,0
accretion,1
disk,0
is,1
extremely,1
faint,0
allowing,1
detailed,0
observation,1
of,1
the,0
companion,0
star,0
during,0
this,0
period,0
One,1
of,1
the,0
best,0
such,0
candidates,0
is,1
V404,0
Cygni,0
186,0
,0
,0
Quasi,0
periodic,0
oscillations,1
Main,0
article,1
Quasi,0
periodic,0
oscillation,1
The,0
X,0
ray,0
emissions,1
from,0
accretion,1
disks,0
sometimes,0
flicker,0
at,1
certain,0
frequencies,0
These,0
signals,0
are,1
called,0
quasi,0
periodic,0
oscillations,1
and,1
are,1
thought,0
to,0
be,0
caused,0
by,0
material,0
moving,0
along,1
the,0
inner,1
edge,1
of,1
the,0
accretion,1
disk,0
the,0
innermost,1
stable,0
circular,0
orbit,1
As,1
such,0
their,0
frequency,0
is,1
linked,0
to,0
the,0
mass,0
of,1
the,0
compact,0
object,1
They,0
can,0
thus,0
be,0
used,1
as,1
an,1
alternative,1
way,0
to,0
determine,0
the,0
mass,0
of,1
candidate,0
black,0
holes,0
194,0
,0
,0
Galactic,0
nuclei,0
See,0
also,1
Active,1
galactic,0
nucleus,0
,0
Detection,0
of,1
unusually,1
bright,0
X,0
ray,0
flare,0
from,0
Sagittarius,0
A,1
a,1
black,0
hole,0
in,1
the,0
centre,0
of,1
the,0
Milky,0
Way,0
galaxy,0
on,1
5,0
January,0
2015,0
195,0
,0
Astronomers,1
use,1
the,0
term,0
active,1
galaxy,0
to,0
describe,0
galaxies,0
with,0
unusual,1
characteristics,0
such,0
as,1
unusual,1
spectral,0
line,0
emission,1
and,1
very,0
strong,0
radio,0
emission,1
Theoretical,0
and,1
observational,1
studies,0
have,0
shown,0
that,0
the,0
activity,1
in,1
these,0
active,1
galactic,0
nuclei,0
AGN,1
may,0
be,0
explained,1
by,0
the,0
presence,0
of,1
supermassive,0
black,0
holes,0
which,0
can,0
be,0
millions,0
of,1
times,0
more,0
massive,0
than,0
stellar,0
ones,1
The,0
models,0
of,1
these,0
AGN,1
consist,0
of,1
a,1
central,0
black,0
hole,0
that,0
may,0
be,0
millions,0
or,1
billions,0
of,1
times,0
more,0
massive,0
than,0
the,0
Sun,0
a,1
disk,0
of,1
interstellar,1
gas,0
and,1
dust,0
called,0
an,1
accretion,1
disk,0
and,1
two,0
jets,0
perpendicular,0
to,0
the,0
accretion,1
disk,0
196,0
197,0
,0
,0
Although,1
supermassive,0
black,0
holes,0
are,1
expected,1
to,0
be,0
found,0
in,1
most,0
AGN,1
only,1
some,0
galaxies,0
nuclei,0
have,0
been,0
more,0
carefully,0
studied,0
in,1
attempts,1
to,0
both,0
identify,1
and,1
measure,0
the,0
actual,1
masses,0
of,1
the,0
central,0
supermassive,0
black,0
hole,0
candidates,0
Some,0
of,1
the,0
most,0
notable,0
galaxies,0
with,0
supermassive,0
black,0
hole,0
candidates,0
include,1
the,0
Andromeda,1
Galaxy,0
M32,0
M87,0
NGC,0
3115,0
NGC,0
3377,0
NGC,0
4258,0
NGC,0
4889,0
NGC,0
1277,0
OJ,1
287,0
APM,1
08279,0
5255,0
and,1
the,0
Sombrero,0
Galaxy,0
198,0
,0
,0
It,1
is,1
now,0
widely,0
accepted,1
that,0
the,0
centre,0
of,1
nearly,0
every,1
galaxy,0
not,0
just,0
active,1
ones,1
contains,0
a,1
supermassive,0
black,0
hole,0
199,0
The,0
close,0
observational,1
correlation,0
between,0
the,0
mass,0
of,1
this,0
hole,0
and,1
the,0
velocity,0
dispersion,0
of,1
the,0
host,0
galaxy,0
s,0
bulge,0
known,0
as,1
the,0
M,0
sigma,0
relation,0
strongly,0
suggests,0
a,1
connection,0
between,0
the,0
formation,0
of,1
the,0
black,0
hole,0
and,1
that,0
of,1
the,0
galaxy,0
itself,1
200,0
,0
,0
Microlensing,0
Another,1
way,0
the,0
black,0
hole,0
nature,0
of,1
an,1
object,1
may,0
be,0
tested,0
is,1
through,0
observation,1
of,1
effects,1
caused,0
by,0
a,1
strong,0
gravitational,0
field,0
in,1
their,0
vicinity,0
One,1
such,0
effect,1
is,1
gravitational,0
lensing,0
The,0
deformation,0
of,1
spacetime,0
around,1
a,1
massive,0
object,1
causes,0
light,0
rays,0
to,0
be,0
deflected,0
such,0
as,1
light,0
passing,0
through,0
an,1
optic,1
lens,0
Observations,1
have,0
been,0
made,0
of,1
weak,0
gravitational,0
lensing,0
in,1
which,0
light,0
rays,0
are,1
deflected,0
by,0
only,1
a,1
few,0
arcseconds,1
Microlensing,0
occurs,1
when,0
the,0
sources,0
are,1
unresolved,1
and,1
the,0
observer,1
sees,0
a,1
small,0
brightening,0
In,1
January,0
2022,0
astronomers,1
reported,0
the,0
first,0
possible,0
detection,0
of,1
a,1
microlensing,0
event,1
from,0
an,1
isolated,1
black,0
hole,0
201,0
,0
,0
Another,1
possibility,0
for,0
observing,1
gravitational,0
lensing,0
by,0
a,1
black,0
hole,0
would,0
be,0
to,0
observe,1
stars,0
orbiting,1
the,0
black,0
hole,0
There,0
are,1
several,0
candidates,0
for,0
such,0
an,1
observation,1
in,1
orbit,1
around,1
Sagittarius,0
A,1
202,0
,0
,0
Alternatives,1
See,0
also,1
Exotic,1
star,0
The,0
evidence,1
for,0
stellar,0
black,0
holes,0
strongly,0
relies,0
on,1
the,0
existence,1
of,1
an,1
upper,1
limit,0
for,0
the,0
mass,0
of,1
a,1
neutron,0
star,0
The,0
size,0
of,1
this,0
limit,0
heavily,0
depends,0
on,1
the,0
assumptions,1
made,0
about,1
the,0
properties,0
of,1
dense,0
matter,0
New,0
exotic,1
phases,0
of,1
matter,0
could,0
push,0
up,1
this,0
bound,0
186,0
A,1
phase,0
of,1
free,0
quarks,0
at,1
high,0
density,0
might,0
allow,1
the,0
existence,1
of,1
dense,0
quark,0
stars,0
203,0
and,1
some,0
supersymmetric,0
models,0
predict,0
the,0
existence,1
of,1
Q,0
stars,0
204,0
Some,0
extensions,1
of,1
the,0
standard,0
model,0
posit,0
the,0
existence,1
of,1
preons,0
as,1
fundamental,0
building,0
blocks,0
of,1
quarks,0
and,1
leptons,0
which,0
could,0
hypothetically,0
form,0
preon,0
stars,0
205,0
These,0
hypothetical,0
models,0
could,0
potentially,0
explain,1
a,1
number,0
of,1
observations,1
of,1
stellar,0
black,0
hole,0
candidates,0
However,0
it,1
can,0
be,0
shown,0
from,0
arguments,1
in,1
general,0
relativity,0
that,0
any,1
such,0
object,1
will,0
have,0
a,1
maximum,0
mass,0
186,0
,0
,0
Since,0
the,0
average,1
density,0
of,1
a,1
black,0
hole,0
inside,1
its,1
Schwarzschild,0
radius,0
is,1
inversely,1
proportional,0
to,0
the,0
square,0
of,1
its,1
mass,0
supermassive,0
black,0
holes,0
are,1
much,0
less,0
dense,0
than,0
stellar,0
black,0
holes,0
The,0
average,1
density,0
of,1
a,1
108,0
M,0
black,0
hole,0
is,1
comparable,0
to,0
that,0
of,1
water,0
186,0
Consequently,0
the,0
physics,0
of,1
matter,0
forming,0
a,1
supermassive,0
black,0
hole,0
is,1
much,0
better,0
understood,1
and,1
the,0
possible,0
alternative,1
explanations,1
for,0
supermassive,0
black,0
hole,0
observations,1
are,1
much,0
more,0
mundane,0
For,0
example,1
a,1
supermassive,0
black,0
hole,0
could,0
be,0
modelled,0
by,0
a,1
large,0
cluster,0
of,1
very,0
dark,0
objects,1
However,0
such,0
alternatives,1
are,1
typically,0
not,0
stable,0
enough,1
to,0
explain,1
the,0
supermassive,0
black,0
hole,0
candidates,0
186,0
,0
,0
The,0
evidence,1
for,0
the,0
existence,1
of,1
stellar,0
and,1
supermassive,0
black,0
holes,0
implies,1
that,0
in,1
order,1
for,0
black,0
holes,0
not,0
to,0
form,0
general,0
relativity,0
must,0
fail,0
as,1
a,1
theory,0
of,1
gravity,0
perhaps,0
due,0
to,0
the,0
onset,1
of,1
quantum,0
mechanical,0
corrections,0
A,1
much,0
anticipated,1
feature,0
of,1
a,1
theory,0
of,1
quantum,0
gravity,0
is,1
that,0
it,1
will,0
not,0
feature,0
singularities,0
or,1
event,1
horizons,0
and,1
thus,0
black,0
holes,0
would,0
not,0
be,0
real,0
artifacts,1
206,0
For,0
example,1
in,1
the,0
fuzzball,0
model,0
207,0
based,0
on,1
string,0
theory,0
the,0
individual,1
states,0
of,1
a,1
black,0
hole,0
solution,0
do,0
not,0
generally,0
have,0
an,1
event,1
horizon,0
or,1
singularity,0
but,0
for,0
a,1
classical,0
semiclassical,0
observer,1
the,0
statistical,0
average,1
of,1
such,0
states,0
appears,1
just,0
as,1
an,1
ordinary,1
black,0
hole,0
as,1
deduced,0
from,0
general,0
relativity,0
208,0
,0
,0
A,1
few,0
theoretical,0
objects,1
have,0
been,0
conjectured,0
to,0
match,0
observations,1
of,1
astronomical,1
black,0
hole,0
candidates,0
identically,1
or,1
near,0
identically,1
175,0
but,0
which,0
function,0
via,0
a,1
different,0
mechanism,0
These,0
include,1
the,0
gravastar,0
209,0
the,0
black,0
star,0
210,0
related,0
nestar,0
211,0
and,1
the,0
dark,0
energy,1
star,0
212,0
,0
,0
Open,1
questions,0
Entropy,1
and,1
thermodynamics,0
Further,0
information,1
Black,0
hole,0
thermodynamics,0
and,1
Bekenstein,0
bound,0
S,0
,0
1,0
,0
,0
4,0
,0
c3k,0
,0
,0
Għ,0
A,1
The,0
formula,0
for,0
the,0
Bekenstein,0
Hawking,0
entropy,1
S,0
of,1
a,1
black,0
hole,0
which,0
depends,0
on,1
the,0
area,1
of,1
the,0
black,0
hole,0
A,1
The,0
constants,0
are,1
the,0
speed,0
of,1
light,0
c,0
the,0
Boltzmann,0
constant,0
k,0
Newton,0
s,0
constant,0
G,0
and,1
the,0
reduced,0
Planck,0
constant,0
ħ,0
In,1
Planck,0
units,1
this,0
reduces,0
to,0
S,0
,0
A,1
,0
,0
4,0
,0
,0
In,1
1971,0
Hawking,0
showed,0
under,1
general,0
conditions,0
Note,0
5,0
that,0
the,0
total,0
area,1
of,1
the,0
event,1
horizons,0
of,1
any,1
collection,0
of,1
classical,0
black,0
holes,0
can,0
never,0
decrease,0
even,1
if,1
they,0
collide,0
and,1
merge,0
213,0
This,0
result,0
now,0
known,0
as,1
the,0
second,0
law,0
of,1
black,0
hole,0
mechanics,0
is,1
remarkably,0
similar,0
to,0
the,0
second,0
law,0
of,1
thermodynamics,0
which,0
states,0
that,0
the,0
total,0
entropy,1
of,1
an,1
isolated,1
system,0
can,0
never,0
decrease,0
As,1
with,0
classical,0
objects,1
at,1
absolute,1
zero,0
temperature,0
it,1
was,0
assumed,1
that,0
black,0
holes,0
had,0
zero,0
entropy,1
If,1
this,0
were,0
the,0
case,0
the,0
second,0
law,0
of,1
thermodynamics,0
would,0
be,0
violated,0
by,0
entropy,1
laden,0
matter,0
entering,1
a,1
black,0
hole,0
resulting,0
in,1
a,1
decrease,0
in,1
the,0
total,0
entropy,1
of,1
the,0
universe,1
Therefore,0
Bekenstein,0
proposed,0
that,0
a,1
black,0
hole,0
should,0
have,0
an,1
entropy,1
and,1
that,0
it,1
should,0
be,0
proportional,0
to,0
its,1
horizon,0
area,1
214,0
,0
,0
The,0
link,0
with,0
the,0
laws,0
of,1
thermodynamics,0
was,0
further,0
strengthened,0
by,0
Hawking,0
s,0
discovery,0
in,1
1974,0
that,0
quantum,0
field,0
theory,0
predicts,0
that,0
a,1
black,0
hole,0
radiates,0
blackbody,0
radiation,0
at,1
a,1
constant,0
temperature,0
This,0
seemingly,0
causes,0
a,1
violation,0
of,1
the,0
second,0
law,0
of,1
black,0
hole,0
mechanics,0
since,0
the,0
radiation,0
will,0
carry,0
away,1
energy,1
from,0
the,0
black,0
hole,0
causing,0
it,1
to,0
shrink,0
The,0
radiation,0
also,1
carries,0
away,1
entropy,1
and,1
it,1
can,0
be,0
proven,0
under,1
general,0
assumptions,1
that,0
the,0
sum,0
of,1
the,0
entropy,1
of,1
the,0
matter,0
surrounding,0
a,1
black,0
hole,0
and,1
one,1
quarter,0
of,1
the,0
area,1
of,1
the,0
horizon,0
as,1
measured,0
in,1
Planck,0
units,1
is,1
in,1
fact,0
always,1
increasing,1
This,0
allows,1
the,0
formulation,0
of,1
the,0
first,0
law,0
of,1
black,0
hole,0
mechanics,0
as,1
an,1
analogue,1
of,1
the,0
first,0
law,0
of,1
thermodynamics,0
with,0
the,0
mass,0
acting,1
as,1
energy,1
the,0
surface,0
gravity,0
as,1
temperature,0
and,1
the,0
area,1
as,1
entropy,1
214,0
,0
,0
One,1
puzzling,0
feature,0
is,1
that,0
the,0
entropy,1
of,1
a,1
black,0
hole,0
scales,0
with,0
its,1
area,1
rather,0
than,0
with,0
its,1
volume,0
since,0
entropy,1
is,1
normally,0
an,1
extensive,1
quantity,0
that,0
scales,0
linearly,0
with,0
the,0
volume,0
of,1
the,0
system,0
This,0
odd,1
property,0
led,0
Gerard,0
t,0
Hooft,0
and,1
Leonard,0
Susskind,0
to,0
propose,0
the,0
holographic,0
principle,0
which,0
suggests,0
that,0
anything,1
that,0
happens,0
in,1
a,1
volume,0
of,1
spacetime,0
can,0
be,0
described,0
by,0
data,0
on,1
the,0
boundary,0
of,1
that,0
volume,0
215,0
,0
,0
Although,1
general,0
relativity,0
can,0
be,0
used,1
to,0
perform,0
a,1
semiclassical,0
calculation,0
of,1
black,0
hole,0
entropy,1
this,0
situation,0
is,1
theoretically,0
unsatisfying,1
In,1
statistical,0
mechanics,0
entropy,1
is,1
understood,1
as,1
counting,0
the,0
number,0
of,1
microscopic,0
configurations,0
of,1
a,1
system,0
that,0
have,0
the,0
same,0
macroscopic,0
qualities,0
such,0
as,1
mass,0
charge,0
pressure,0
etc,1
Without,0
a,1
satisfactory,0
theory,0
of,1
quantum,0
gravity,0
one,1
cannot,0
perform,0
such,0
a,1
computation,0
for,0
black,0
holes,0
Some,0
progress,0
has,0
been,0
made,0
in,1
various,0
approaches,1
to,0
quantum,0
gravity,0
In,1
1995,0
Andrew,1
Strominger,0
and,1
Cumrun,0
Vafa,0
showed,0
that,0
counting,0
the,0
microstates,0
of,1
a,1
specific,0
supersymmetric,0
black,0
hole,0
in,1
string,0
theory,0
reproduced,0
the,0
Bekenstein,0
Hawking,0
entropy,1
216,0
Since,0
then,0
similar,0
results,0
have,0
been,0
reported,0
for,0
different,0
black,0
holes,0
both,0
in,1
string,0
theory,0
and,1
in,1
other,1
approaches,1
to,0
quantum,0
gravity,0
like,0
loop,0
quantum,0
gravity,0
217,0
,0
,0
Information,1
loss,0
paradox,0
Main,0
article,1
Black,0
hole,0
information,1
paradox,0
Unsolved,1
problem,0
in,1
physics,0
,0
Is,1
physical,0
information,1
lost,0
in,1
black,0
holes,0
,0
,0
,0
more,0
unsolved,1
problems,0
in,1
physics,0
,0
Because,0
a,1
black,0
hole,0
has,0
only,1
a,1
few,0
internal,1
parameters,0
most,0
of,1
the,0
information,1
about,1
the,0
matter,0
that,0
went,0
into,1
forming,0
the,0
black,0
hole,0
is,1
lost,0
Regardless,0
of,1
the,0
type,0
of,1
matter,0
which,0
goes,0
into,1
a,1
black,0
hole,0
it,1
appears,1
that,0
only,1
information,1
concerning,0
the,0
total,0
mass,0
charge,0
and,1
angular,1
momentum,0
are,1
conserved,0
As,1
long,0
as,1
black,0
holes,0
were,0
thought,0
to,0
persist,0
forever,0
this,0
information,1
loss,0
is,1
not,0
that,0
problematic,0
as,1
the,0
information,1
can,0
be,0
thought,0
of,1
as,1
existing,1
inside,1
the,0
black,0
hole,0
inaccessible,1
from,0
the,0
outside,1
but,0
represented,0
on,1
the,0
event,1
horizon,0
in,1
accordance,1
with,0
the,0
holographic,0
principle,0
However,0
black,0
holes,0
slowly,0
evaporate,1
by,0
emitting,1
Hawking,0
radiation,0
This,0
radiation,0
does,0
not,0
appear,1
to,0
carry,0
any,1
additional,1
information,1
about,1
the,0
matter,0
that,0
formed,0
the,0
black,0
hole,0
meaning,0
that,0
this,0
information,1
appears,1
to,0
be,0
gone,0
forever,0
218,0
,0
,0
The,0
question,0
whether,0
information,1
is,1
truly,0
lost,0
in,1
black,0
holes,0
the,0
black,0
hole,0
information,1
paradox,0
has,0
divided,0
the,0
theoretical,0
physics,0
community,0
In,1
quantum,0
mechanics,0
loss,0
of,1
information,1
corresponds,0
to,0
the,0
violation,0
of,1
a,1
property,0
called,0
unitarity,1
and,1
it,1
has,0
been,0
argued,1
that,0
loss,0
of,1
unitarity,1
would,0
also,1
imply,1
violation,0
of,1
conservation,0
of,1
energy,1
219,0
though,0
this,0
has,0
also,1
been,0
disputed,0
220,0
Over,1
recent,0
years,0
evidence,1
has,0
been,0
building,0
that,0
indeed,1
information,1
and,1
unitarity,1
are,1
preserved,0
in,1
a,1
full,0
quantum,0
gravitational,0
treatment,0
of,1
the,0
problem,0
221,0
,0
,0
One,1
attempt,1
to,0
resolve,0
the,0
black,0
hole,0
information,1
paradox,0
is,1
known,0
as,1
black,0
hole,0
complementarity,0
In,1
2012,0
the,0
firewall,0
paradox,0
was,0
introduced,1
with,0
the,0
goal,0
of,1
demonstrating,0
that,0
black,0
hole,0
complementarity,0
fails,0
to,0
solve,0
the,0
information,1
paradox,0
According,1
to,0
quantum,0
field,0
theory,0
in,1
curved,0
spacetime,0
a,1
single,0
emission,1
of,1
Hawking,0
radiation,0
involves,1
two,0
mutually,0
entangled,1
particles,0
The,0
outgoing,1
particle,0
escapes,1
and,1
is,1
emitted,1
as,1
a,1
quantum,0
of,1
Hawking,0
radiation,0
the,0
infalling,1
particle,0
is,1
swallowed,0
by,0
the,0
black,0
hole,0
Assume,1
a,1
black,0
hole,0
formed,0
a,1
finite,0
time,0
in,1
the,0
past,0
and,1
will,0
fully,0
evaporate,1
away,1
in,1
some,0
finite,0
time,0
in,1
the,0
future,0
Then,0
it,1
will,0
emit,1
only,1
a,1
finite,0
amount,1
of,1
information,1
encoded,1
within,0
its,1
Hawking,0
radiation,0
According,1
to,0
research,0
by,0
physicists,0
like,0
Don,0
Page,0
222,0
223,0
and,1
Leonard,0
Susskind,0
there,0
will,0
eventually,1
be,0
a,1
time,0
by,0
which,0
an,1
outgoing,1
particle,0
must,0
be,0
entangled,1
with,0
all,1
the,0
Hawking,0
radiation,0
the,0
black,0
hole,0
has,0
previously,0
emitted,1
,0
,0
This,0
seemingly,0
creates,0
a,1
paradox,0
a,1
principle,0
called,0
monogamy,0
of,1
entanglement,1
requires,0
that,0
like,0
any,1
quantum,0
system,0
the,0
outgoing,1
particle,0
cannot,0
be,0
fully,0
entangled,1
with,0
two,0
other,1
systems,0
at,1
the,0
same,0
time,0
yet,0
here,0
the,0
outgoing,1
particle,0
appears,1
to,0
be,0
entangled,1
both,0
with,0
the,0
infalling,1
particle,0
and,1
independently,1
with,0
past,0
Hawking,0
radiation,0
224,0
In,1
order,1
to,0
resolve,0
this,0
contradiction,0
physicists,0
may,0
eventually,1
be,0
forced,0
to,0
give,0
up,1
one,1
of,1
three,0
time,0
tested,0
principles,0
Einstein,1
s,0
equivalence,1
principle,0
unitarity,1
or,1
local,0
quantum,0
field,0
theory,0
One,1
possible,0
solution,0
which,0
violates,0
the,0
equivalence,1
principle,0
is,1
that,0
a,1
firewall,0
destroys,0
incoming,1
particles,0
at,1
the,0
event,1
horizon,0
225,0
In,1
general,0
which,0
if,1
any,1
of,1
these,0
assumptions,1
should,0
be,0
abandoned,1
remains,0
a,1
topic,0
of,1
debate,0
220,0
,0
,0
See,0
also,1
Binary,0
black,0
hole,0
Black,0
brane,0
or,1
Black,0
string,0
Black,0
Hole,0
Initiative,1
Black,0
hole,0
starship,0
Black,0
holes,0
in,1
fiction,0
Blanet,0
BTZ,0
black,0
hole,0
Charged,0
black,0
hole,0
Direct,0
collapse,0
black,0
hole,0
Golden,0
binary,0
Hypothetical,0
black,0
hole,0
disambiguation,0
,0
Kugelblitz,0
astrophysics,1
,0
List,0
of,1
black,0
holes,0
List,0
of,1
nearest,0
black,0
holes,0
Outline,1
of,1
black,0
holes,0
Sonic,0
black,0
hole,0
Virtual,0
black,0
hole,0
Susskind,0
Hawking,0
battle,0
Timeline,0
of,1
black,0
hole,0
physics,0
White,0
hole,0
Planck,0
star,0
Dark,0
star,0
dark,0
matter,0
,0
Schwarzschild,0
radius,0
Notes,0
The,0
value,0
of,1
cJ,0
GM2,0
can,0
exceed,1
1,0
for,0
objects,1
other,1
than,0
black,0
holes,0
The,0
largest,0
value,0
known,0
for,0
a,1
neutron,0
star,0
is,1
0,0
4,0
and,1
commonly,0
used,1
equations,1
of,1
state,0
would,0
limit,0
that,0
value,0
to,0
0,0
7,0
80,0
,0
The,0
outer,1
event,1
horizon,0
radius,0
scales,0
as,1
,0
𝑀,0
,0
,0
𝑀,0
2,0
,0
,0
,0
,0
𝐽,0
,0
,0
𝑀,0
,0
,0
2,0
,0
,0
𝑄,0
2,0
,0
,0
,0
displaystyle,0
M,0
sqrt,0
M,0
2,0
J,0
M,0
2,0
Q,0
2,0
,0
The,0
set,0
of,1
possible,0
paths,0
or,1
more,0
accurately,1
the,0
future,0
light,0
cone,0
containing,0
all,1
possible,0
world,0
lines,0
in,1
this,0
diagram,0
the,0
light,0
cone,0
is,1
represented,0
by,0
the,0
V,0
shaped,0
region,0
bounded,0
by,0
arrows,1
representing,0
light,0
ray,0
world,0
lines,0
is,1
tilted,0
in,1
this,0
way,0
in,1
Eddington,1
Finkelstein,0
coordinates,0
the,0
diagram,0
is,1
a,1
cartoon,0
version,0
of,1
an,1
Eddington,1
Finkelstein,0
coordinate,0
diagram,0
but,0
in,1
other,1
coordinates,0
the,0
light,0
cones,0
are,1
not,0
tilted,0
in,1
this,0
way,0
for,0
example,1
in,1
Schwarzschild,0
coordinates,0
they,0
narrow,0
without,0
tilting,0
as,1
one,1
approaches,1
the,0
event,1
horizon,0
and,1
in,1
Kruskal,0
Szekeres,0
coordinates,0
the,0
light,0
cones,0
do,0
not,0
change,0
shape,0
or,1
orientation,1
at,1
all,1
83,0
,0
This,0
is,1
true,0
only,1
for,0
four,0
dimensional,0
spacetimes,0
In,1
higher,0
dimensions,0
more,0
complicated,0
horizon,0
topologies,0
like,0
a,1
black,0
ring,0
are,1
possible,0
95,0
96,0
,0
In,1
particular,0
he,0
assumed,1
that,0
all,1
matter,0
satisfies,0
the,0
weak,0
energy,1
condition,0
,0
References,0
Oldham,1
L,0
J,0
Auger,1
M,0
W,0
March,0
2016,0
Galaxy,0
structure,0
from,0
multiple,0
tracers,0
II,1
M87,0
from,0
parsec,0
to,0
megaparsec,0
scales,0
Monthly,0
Notices,0
of,1
the,0
Royal,0
Astronomical,1
Society,0
457,0
1,0
421,0
439,0
arXiv,1
1601,0
01323,0
Bibcode,0
2016MNRAS,0
457,0
421O,0
doi,0
10,0
1093,0
mnras,0
stv2982,0
S2CID,0
119166670,0
,0
Wald,0
1984,0
pp,0
299,0
300,0
Wald,0
R,0
M,0
1997,0
Gravitational,0
Collapse,0
and,1
Cosmic,0
Censorship,0
In,1
Iyer,1
B,0
R,0
Bhawal,0
B,0
eds,1
Black,0
Holes,0
Gravitational,0
Radiation,0
and,1
the,0
Universe,1
Dordrecht,0
Springer,0
pp,0
69,0
86,0
arXiv,1
gr,0
qc,0
9710068,0
doi,0
10,0
1007,0
978,0
94,0
017,0
0934,0
7,0
ISBN,1
978,0
9401709347,0
,0
Overbye,1
Dennis,0
8,0
June,0
2015,0
Black,0
Hole,0
Hunters,0
NASA,0
Archived,1
from,0
the,0
original,1
on,1
9,0
June,0
2015,0
Retrieved,0
8,0
June,0
2015,0
,0
Hamilton,0
A,1
Journey,0
into,1
a,1
Schwarzschild,0
black,0
hole,0
jila,0
colorado,0
edu,1
Archived,1
from,0
the,0
original,1
on,1
3,0
September,0
2019,0
Retrieved,0
28,0
June,0
2020,0
,0
Schutz,0
Bernard,0
F,0
2003,0
Gravity,0
from,0
the,0
ground,0
up,1
Cambridge,0
University,1
Press,0
p,0
110,0
ISBN,1
978,0
0,0
521,0
45506,0
0,0
Archived,1
from,0
the,0
original,1
on,1
2,0
December,0
2016,0
,0
Davies,0
P,0
C,0
W,0
1978,0
Thermodynamics,0
of,1
Black,0
Holes,0
PDF,0
Reports,0
on,1
Progress,0
in,1
Physics,0
41,0
8,0
1313,0
1355,0
Bibcode,0
1978RPPh,0
41,0
1313D,0
doi,0
10,0
1088,0
0034,0
4885,0
41,0
8,0
004,0
S2CID,0
250916407,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
10,0
May,0
2013,0
,0
Montgomery,0
Colin,0
Orchiston,1
Wayne,0
Whittingham,0
Ian,1
2009,0
Michell,0
Laplace,0
and,1
the,0
origin,1
of,1
the,0
black,0
hole,0
concept,0
PDF,0
Journal,0
of,1
Astronomical,1
History,0
and,1
Heritage,0
12,0
2,0
90,0
96,0
Bibcode,0
2009JAHH,0
12,0
90M,0
doi,0
10,0
3724,0
SP,0
J,0
1440,0
2807,0
2009,0
02,0
01,0
S2CID,0
55890996,0
,0
Webster,0
B,0
Louise,0
Murdin,0
Paul,0
1972,0
Cygnus,0
X,0
1,0
a,1
Spectroscopic,0
Binary,0
with,0
a,1
Heavy,0
Companion,0
Nature,0
235,0
5332,0
37,0
38,0
Bibcode,0
1972Natur,0
235,0
37W,0
doi,0
10,0
1038,0
235037a0,0
S2CID,0
4195462,0
Bolton,0
C,0
T,0
1972,0
Identification,1
of,1
Cygnus,0
X,0
1,0
